,codigo,x,y,tipo,numero
12192,234700,44113180,447176610,cruces,142
12193,234700,44116160,447162974,cruces,154
12194,234700,44107936,447164374,cruces,154
12195,234700,44107936,447164374,cruces,154
12196,234700,44112438,447155380,cruces,154
12197,234700,44117256,447159770,cruces,154
12198,234700,44116686,447157291,cruces,154
12199,234800,44785111,447547087,cruces,3
12200,234800,44787152,447527143,cruces,19
12201,235000,44442442,447672502,cruces,1
12202,235000,44448102,447673825,cruces,5
12203,235000,44454000,447675532,cruces,7
12204,235100,44391115,447553250,cruces,2
12205,235100,44391115,447553250,cruces,2
12206,235100,44394191,447548822,cruces,4
12207,235100,44397176,447549155,cruces,6
12208,235200,44752752,447606356,cruces,2
12209,235200,44769903,447583544,cruces,30
12210,235250,44400679,446985672,cruces,2
12211,235250,44410308,446981355,cruces,6
12212,235350,44452849,447667137,cruces,2
12213,235350,44454000,447675532,cruces,2
12214,235350,44452225,447682608,cruces,6
12215,235350,44450584,447689629,cruces,8
12216,235350,44447970,447700495,cruces,14
12217,235400,44486790,447969970,cruces,6
12218,235400,44491976,447974003,cruces,12
12219,235500,44101814,447405744,cruces,1
12220,235500,44101183,447401206,cruces,3
12221,235500,44100675,447397461,cruces,7
12222,235500,44099550,447388767,cruces,19
12223,235500,44098856,447383599,cruces,23
12224,235600,44021661,447460980,cruces,4
12225,235600,44015673,447460635,cruces,4
12226,235700,43936375,447359076,cruces,5
12227,235700,43927558,447385323,cruces,35
12228,235800,44053553,447488218,cruces,2
12229,235800,44047468,447490699,cruces,10
12230,235800,44047468,447490699,cruces,10
12231,235800,44040862,447493105,cruces,20
12232,235800,44040862,447493105,cruces,20
12233,235800,44033366,447494597,cruces,26
12234,235800,44033366,447494597,cruces,26
12235,236000,44762900,447520092,cruces,6
12236,236000,44762900,447520092,cruces,6
12237,236100,43197459,448038737,cruces,4
12238,236100,43155160,448046522,cruces,20
12239,236100,43155160,448046522,cruces,20
12240,236200,43963306,446926437,cruces,43
12241,236300,44124229,448056512,cruces,7
12242,236300,44121635,448057720,cruces,7
12243,236300,44121635,448057720,cruces,7
12244,236300,44121707,448068241,cruces,7
12245,236500,44159517,446749856,cruces,2
12246,236500,44164461,446745257,cruces,4
12247,236500,44163406,446746295,cruces,4
12248,236500,44166220,446743545,cruces,6
12249,236500,44168937,446740859,cruces,10
12250,236500,44168679,446741107,cruces,10
12251,236500,44171739,446737830,cruces,12
12252,236500,44171739,446737830,cruces,12
12253,236500,44171739,446737830,cruces,12
12254,236500,44170888,446738785,cruces,12
12255,236500,44175481,446734053,cruces,16
12256,236500,44180738,446728209,cruces,24
12257,236500,44180723,446722856,cruces,28
12258,236500,44183319,446712339,cruces,40
12259,236500,44185656,446702207,cruces,56
12260,236600,44782483,447732090,cruces,2
12261,236600,44797462,447738622,cruces,2
12262,236600,44797462,447738622,cruces,2
12263,236600,44810403,447743501,cruces,14
12264,236600,44828047,447754574,cruces,26
12265,236600,44828047,447754574,cruces,26
12266,236800,43681118,447021156,cruces,1
12267,236800,43677211,447014671,cruces,5
12268,236800,43672676,447008494,cruces,9
12269,236800,43672824,447008024,cruces,9
12270,236800,43669475,447001831,cruces,15
12271,236800,43665998,446996071,cruces,19
12272,237000,44369330,447805373,cruces,2
12273,237000,44378319,447805721,cruces,12
12274,237100,44783003,447545021,cruces,3
12275,237100,44782715,447526005,cruces,19
12276,237200,45182416,447778618,cruces,2
12277,237200,45182222,447771514,cruces,4
12278,237200,45181896,447762548,cruces,16
12279,237200,45181640,447753473,cruces,24
12280,237200,45181426,447744573,cruces,30
12281,237200,45181426,447744573,cruces,30
12282,237200,45181107,447735497,cruces,38
12283,237200,45180804,447726598,cruces,46
12284,237200,45180509,447717445,cruces,54
12285,237400,43618769,446955183,cruces,2
12286,237400,43618123,446958320,cruces,2
12287,237400,43618123,446958320,cruces,2
12288,237400,43619523,446949550,cruces,6
12289,237400,43619063,446941771,cruces,20
12290,237500,43619523,446949550,cruces,2
12291,237500,43622619,446947946,cruces,2
12292,237900,44478343,447822970,cruces,2
12293,237900,44478343,447822970,cruces,2
12294,237900,44499813,447834669,cruces,12
12295,238000,44361282,447542620,cruces,1
12296,238000,44365680,447539442,cruces,9
12297,238000,44365680,447539442,cruces,9
12298,238000,44369109,447538859,cruces,17
12299,238000,44376191,447537748,cruces,31
12300,238000,44384230,447535578,cruces,39
12301,238100,44188353,447648285,cruces,1
12302,238100,44197454,447647691,cruces,5
12303,238100,44206012,447647133,cruces,11
12304,238100,44215403,447646520,cruces,19
12305,238100,44226643,447645787,cruces,23
12306,238100,44237331,447645089,cruces,35
12307,238100,44248835,447644192,cruces,41
12308,238100,44261759,447643168,cruces,51
12309,238100,44273688,447642354,cruces,57
12310,238100,44286667,447641468,cruces,69
12311,238100,44290164,447641229,cruces,69
12312,238200,44488926,447149558,cruces,2
12313,238200,44497249,447148859,cruces,18
12314,238200,44505646,447148155,cruces,40
12315,238200,44518217,447142369,cruces,58
12316,238200,44518217,447142369,cruces,58
12317,238400,44951295,447757797,cruces,1
12318,238400,44970299,447756250,cruces,7
12319,238725,43775533,448152285,cruces,2
12320,238725,43778829,448173705,cruces,40
12321,238725,43784306,448192529,cruces,66
12322,238750,43434268,447860952,cruces,2
12323,238750,43431721,447877432,cruces,10
12324,238750,43431644,447900957,cruces,34
12325,238800,43985974,447900117,cruces,2
12326,238800,43997278,447902763,cruces,10
12327,238800,44000003,447904525,cruces,14
12328,238800,44000665,447904953,cruces,14
12329,238800,44001718,447909929,cruces,22
12330,238800,43999930,447921762,cruces,34
12331,238800,44003380,447928873,cruces,42
12332,238800,44003844,447930984,cruces,46
12333,238800,44008927,447931170,cruces,46
12334,238800,44015006,447930285,cruces,54
12335,238800,44020380,447928213,cruces,60
12336,238800,44020934,447928416,cruces,60
12337,238800,44024601,447929915,cruces,66
12338,238800,44025083,447930186,cruces,66
12339,238800,44028118,447931657,cruces,76
12340,238800,44024547,447941369,cruces,100
12341,238800,44021642,447948139,cruces,116
12342,238800,44014382,447962921,cruces,144
12343,238800,44015264,447963604,cruces,144
12344,238800,44022403,447967132,cruces,146
12345,238800,44032518,447969704,cruces,156
12346,238800,44032242,447969808,cruces,156
12347,238800,44032242,447969808,cruces,156
12348,238800,44029378,447974381,cruces,158
12349,238800,44024476,447981261,cruces,174
12350,238800,44016194,447982453,cruces,180
12351,238800,44008712,447990717,cruces,190
12352,238800,44008057,448008133,cruces,202
12353,238800,43999999,448020045,cruces,210
12354,238800,44009357,448025881,cruces,294
12355,238800,44029494,448029942,cruces,314
12356,238800,44034794,448031817,cruces,320
12357,238800,44037285,448036234,cruces,324
12358,238800,44046193,448038242,cruces,338
12359,238800,44053054,448036392,cruces,344
12360,238800,44054407,448036477,cruces,344
12361,238800,44057501,448044547,cruces,356
12362,238800,44059022,448049280,cruces,360
12363,238800,44061593,448053235,cruces,366
12364,238800,44068210,448057304,cruces,372
12365,238800,44072759,448060121,cruces,378
12366,238800,44072759,448060121,cruces,378
12367,238900,44788325,447717858,cruces,1
12368,238900,44803522,447724124,cruces,35
12369,238900,44816231,447729352,cruces,57
12370,238900,44832340,447741177,cruces,75
12371,238900,44839157,447744375,cruces,87
12372,238900,44847051,447750514,cruces,91
12373,238900,44847051,447750514,cruces,91
12374,239000,44178243,448302521,cruces,3
12375,239000,44178243,448302521,cruces,3
12376,239000,44167890,448304669,cruces,5
12377,239000,44176896,448305832,cruces,5
12378,239000,44177842,448304596,cruces,5
12379,239000,44156469,448307981,cruces,27
12380,239000,44152010,448317011,cruces,37
12381,239000,44152100,448322686,cruces,37
12382,239100,44059056,447562278,cruces,1
12383,239100,44059056,447562278,cruces,1
12384,239100,44042912,447565950,cruces,19
12385,239100,44039653,447566712,cruces,23
12386,239100,44030444,447569016,cruces,33
12387,239100,44019477,447571573,cruces,35
12388,239100,44020306,447571488,cruces,35
12389,239200,44057965,447996574,cruces,2
12390,239200,44060419,448000958,cruces,12
12391,239200,44064046,448007574,cruces,22
12392,239200,44067277,448013182,cruces,32
12393,239200,44070738,448019138,cruces,42
12394,239200,44071445,448020183,cruces,42
12395,239200,44075264,448026514,cruces,54
12396,239200,44079847,448034058,cruces,68
12397,239300,44117333,447217193,cruces,2
12398,239300,44117333,447217193,cruces,2
12399,239300,44102733,447219027,cruces,14
12400,239300,44099994,447219158,cruces,16
12401,239300,44085561,447220334,cruces,30
12402,239300,44070996,447221626,cruces,40
12403,239500,44260861,447429806,cruces,2
12404,239500,44272041,447432528,cruces,12
12405,239500,44285876,447434847,cruces,26
12406,239500,44285876,447434847,cruces,26
12407,239500,44299040,447437201,cruces,30
12408,239500,44313103,447439716,cruces,44
12409,239700,44199493,447757837,cruces,1
12410,239700,44194774,447761836,cruces,1
12411,239700,44194852,447758366,cruces,1
12412,239700,44196212,447757275,cruces,1
12413,239700,44194852,447758366,cruces,1
12414,239700,44220750,447769013,cruces,17
12415,239700,44222441,447769867,cruces,17
12416,239700,44227652,447773920,cruces,23
12417,239700,44229799,447776056,cruces,25
12418,239700,44236107,447782332,cruces,31
12419,239700,44241160,447787354,cruces,35
12420,239700,44241405,447787587,cruces,35
12421,239700,44250505,447796222,cruces,47
12422,239700,44252942,447798284,cruces,47
12423,239700,44254206,447801008,cruces,47
12424,239700,44263076,447799816,cruces,47
12425,239700,44262928,447797958,cruces,47
12426,239700,44252942,447798284,cruces,47
12427,239800,44351929,447097323,cruces,2
12428,239800,44347771,447091438,cruces,8
12429,239800,44340704,447081554,cruces,30
12430,239900,43694815,447358353,cruces,2
12431,240000,43493190,447083550,cruces,2
12432,240000,43500818,447066751,cruces,26
12433,240300,44564779,448075150,cruces,2
12434,240300,44565243,448075283,cruces,2
12435,240300,44563755,448076722,cruces,6
12436,240300,44565255,448077120,cruces,8
12437,240400,43991347,447158391,cruces,1
12438,240400,43991347,447158391,cruces,1
12439,240400,43989898,447151918,cruces,7
12440,240400,43985948,447144265,cruces,11
12441,240400,43972643,447140166,cruces,21
12442,240400,43974347,447143743,cruces,21
12443,240400,43971294,447137331,cruces,25
12444,240400,43970185,447134848,cruces,29
12445,240400,43969044,447131933,cruces,33
12446,240400,43967299,447128136,cruces,35
12447,240400,43963465,447119398,cruces,37
12448,240400,43963465,447119398,cruces,37
12449,240400,43965482,447124112,cruces,37
12450,240500,43982276,447509971,cruces,2
12451,240500,43986574,447515240,cruces,2
12452,240500,43986574,447515240,cruces,2
12453,240600,43801372,447550489,cruces,1
12454,240600,43793820,447557495,cruces,3
12455,240600,43789872,447563824,cruces,11
12456,240600,43785019,447571437,cruces,23
12457,240700,44245789,447486424,cruces,2
12458,240700,44250407,447486096,cruces,2
12459,240700,44262354,447485195,cruces,16
12460,240700,44275407,447484211,cruces,24
12461,240700,44289021,447483184,cruces,36
12462,240700,44302041,447482201,cruces,52
12463,240700,44334735,447479782,cruces,62
12464,240900,44594491,447643136,cruces,10
12465,240900,44602052,447647160,cruces,14
12466,240900,44611633,447652318,cruces,22
12467,241000,44171896,448290440,cruces,2
12468,241000,44169673,448289785,cruces,6
12469,241100,44044333,447421561,cruces,2
12470,241100,44037105,447419400,cruces,2
12471,241100,44038560,447423369,cruces,2
12472,241100,44042675,447423299,cruces,2
12473,241100,44038536,447418839,cruces,2
12474,241100,44041663,447417261,cruces,2
12475,241100,44028430,447399703,cruces,18
12476,241100,44026301,447393453,cruces,18
12477,241100,44029432,447394324,cruces,18
12478,241100,44032655,447395102,cruces,18
12479,241100,44044439,447398106,cruces,18
12480,241100,44044439,447398106,cruces,18
12481,241100,44026223,447393224,cruces,18
12482,241100,44037960,447396604,cruces,18
12483,241100,44026223,447393224,cruces,18
12484,241150,44019695,446681918,cruces,8
12485,241150,44022585,446682166,cruces,10
12486,241150,44025802,446682442,cruces,14
12487,241150,44035370,446683374,cruces,24
12488,241170,43839156,447160496,cruces,2
12489,241170,43840304,447163531,cruces,2
12490,241170,43837675,447156728,cruces,6
12491,241170,43836178,447152789,cruces,8
12492,241170,43834845,447149270,cruces,12
12493,241170,43833496,447145736,cruces,18
12494,241170,43829102,447134188,cruces,32
12495,241170,43826701,447127894,cruces,36
12496,241170,43803570,447137122,cruces,40
12497,241170,43808827,447130275,cruces,44
12498,241170,43808210,447131602,cruces,44
12499,241170,43811939,447126839,cruces,44
12500,241170,43819545,447117598,cruces,46
12501,241170,43821352,447119771,cruces,46
12502,241175,44126218,447352799,cruces,7
12503,241175,44129109,447356143,cruces,7
12504,241300,44333828,447566860,cruces,1
12505,241300,44340200,447574295,cruces,1
12506,241300,44333352,447572792,cruces,1
12507,241300,44334168,447573866,cruces,1
12508,241300,44334168,447573866,cruces,1
12509,241300,44341022,447556917,cruces,7
12510,241300,44341382,447556887,cruces,7
12511,241300,44339886,447541614,cruces,27
12512,241300,44339292,447532979,cruces,33
12513,241300,44339206,447531724,cruces,35
12514,241300,44339001,447528754,cruces,37
12515,241300,44338360,447520593,cruces,45
12516,241300,44337588,447512548,cruces,47
12517,241300,44336339,447499237,cruces,51
12518,241300,44336580,447503266,cruces,51
12519,241300,44335448,447491982,cruces,53
12520,241300,44335197,447487664,cruces,55
12521,241300,44334735,447479782,cruces,59
12522,241300,44333941,447466084,cruces,79
12523,241300,44333398,447456747,cruces,83
12524,241300,44332265,447438060,cruces,95
12525,241300,44332416,447440111,cruces,95
12526,241300,44332509,447441464,cruces,95
12527,241300,44331675,447430070,cruces,101
12528,241300,44330926,447419924,cruces,107
12529,241300,44330738,447417721,cruces,109
12530,241300,44330738,447417721,cruces,109
12531,241300,44330057,447408144,cruces,115
12532,241300,44329504,447400627,cruces,119
12533,241300,44329504,447400627,cruces,119
12534,241300,44339321,447383370,cruces,149
12535,241300,44338643,447383478,cruces,149
12536,241300,44339321,447383370,cruces,149
12537,241300,44328368,447384435,cruces,149
12538,241300,44327029,447365967,cruces,153
12539,241300,44327070,447366536,cruces,153
12540,241300,44325987,447351627,cruces,161
12541,241300,44325987,447351627,cruces,161
12542,241300,44320872,447332610,cruces,175
12543,241300,44320872,447332610,cruces,175
12544,241300,44316620,447318823,cruces,177
12545,241300,44326019,447328074,cruces,177
12546,241300,44307005,447304861,cruces,187
12547,241300,44307005,447304861,cruces,187
12548,241300,44299582,447293680,cruces,197
12549,241300,44292011,447283360,cruces,211
12550,241300,44292011,447283360,cruces,211
12551,241300,44284188,447271991,cruces,223
12552,241300,44284188,447271991,cruces,223
12553,241500,44002043,447788223,cruces,2
12554,241500,43996986,447808806,cruces,18
12555,241500,43995447,447817160,cruces,22
12556,241500,43994332,447826140,cruces,34
12557,241500,43994850,447828194,cruces,36
12558,241500,43995827,447831915,cruces,42
12559,241500,43995904,447834614,cruces,44
12560,241500,43995025,447838783,cruces,50
12561,241500,43995025,447838783,cruces,50
12562,241500,43989576,447841990,cruces,58
12563,241500,43989576,447841990,cruces,58
12564,241500,43984272,447843116,cruces,62
12565,241500,43984272,447843116,cruces,62
12566,241500,43978579,447843392,cruces,72
12567,241500,43963004,447849391,cruces,78
12568,241500,43959798,447851690,cruces,82
12569,241500,43953260,447863997,cruces,84
12570,241500,43951274,447869627,cruces,94
12571,241500,43958879,447887473,cruces,106
12572,241500,43964612,447902157,cruces,112
